Object Id,Average Velocity,Average Delta Altitude,Max Velocity,Average Delta longitude,Average Delta latitude,Average Delta time,longitude traverse,latitude traverse,Altitude Traverse,Time taken
2436,63.08944231,1924.42312,87.39288,1219.80838,1565.97016,50.309004,960.23414,697.81853,962.21156,25.154502
2437,56.72391423,1924.42312,83.13091,1762.35392,1268.8535,50.309004,792.60521,566.3019,962.21156,25.154502
2438,64.84084231,1924.42312,88.61974,2015.97606,666.154796,50.309004,1240.79778,78.323823,962.21156,25.154502
2439,44.64341385,1924.42312,76.18061,1568.66228,470.44541,50.309004,288.00999,406.25533,962.21156,25.154502
2440,52.95809077,1924.42312,80.77921,1066.48366,655.46238,50.309004,803.44928,243.67274,962.21156,25.154502
2441,66.77647808,1924.42312,89.99979,1628.11176,1214.01114,50.309004,828.88093,1007.30882,962.21156,25.154502
2442,48.95335077,1924.42312,78.44772,920.686178,1706.06806,50.309004,54.929209,683.28638,962.21156,25.154502
2443,63.75657154,1924.42312,87.85767,899.00998,1511.0167,50.309004,875.68447,832.9166,962.21156,25.154502
2444,47.73037731,1924.42312,77.77615,1414.82008,1217.20582,50.309004,522.88504,360.68446,962.21156,25.154502
2445,62.45250269,1924.42312,86.9521,1643.12978,544.85886,50.309004,1152.33244,180.29903,962.21156,25.154502
2446,48.98210692,1924.42312,78.46375,1489.0356,782.9623,50.309004,301.35505,616.99865,962.21156,25.154502
2447,59.15346885,1924.42312,84.7185,1191.89034,1149.87864,50.309004,913.91992,531.40292,962.21156,25.154502
2448,60.18619308,1924.42312,85.40848,1127.145886,1587.6098,50.309004,181.130493,1076.62755,962.21156,25.154502
2449,53.82891769,1924.42312,81.31034,840.8209,1635.84586,50.309004,685.97265,537.44213,962.21156,25.154502
2450,71.82013115,1924.42312,93.70387,1714.50086,1534.39096,50.309004,1041.18068,1023.89878,962.21156,25.154502
2451,55.99951923,1924.42312,82.66779,1158.29318,1974.57458,50.309004,77.97235,945.64649,962.21156,25.154502
2452,54.44875423,1924.42312,81.69319,336.93528,1805.4867,50.309004,265.32118,853.52765,962.21156,25.154502
2453,40.98569462,1924.42312,74.52161,557.6787,950.676894,50.309004,293.2163,61.272217,962.21156,25.154502
2454,58.32061923,1924.42312,84.1685,1237.5517,394.63912,50.309004,968.6666,347.15814,962.21156,25.154502
2455,53.03845038,1924.42312,80.82789,1529.87406,974.50942,50.309004,545.72373,641.92691,962.21156,25.154502
2456,51.87360346,1924.42312,80.12926,830.74072,1384.56504,50.309004,271.69386,751.59822,962.21156,25.154502
2457,49.98033846,1924.42312,79.02707,903.39326,1097.67952,50.309004,650.50428,323.25631,962.21156,25.154502
2458,69.76514385,1924.42312,92.17681,1775.10972,1103.48166,50.309004,1143.73601,802.91173,962.21156,25.154502
2459,61.698075,1924.42312,86.43389,2053.63952,1514.19762,50.309004,897.12741,706.11396,962.21156,25.154502
2460,57.50798269,1924.42312,83.6376,1492.2579,1520.88974,50.309004,582.0016,814.66467,962.21156,25.154502
2461,71.97795038,1924.42312,93.82211,1614.94992,1810.8765,50.309004,1059.80266,1011.6026,962.21156,25.154502
2462,51.59138269,1924.42312,79.96228,1749.97908,1445.51898,50.309004,673.81384,409.59519,962.21156,25.154502
2463,61.53514731,1924.42312,86.32254,1320.49688,1328.81156,50.309004,645.97404,934.88468,962.21156,25.154502
2464,56.44459,1924.42312,82.95176,1289.5787,1665.0014,50.309004,636.4482,724.5891,962.21156,25.154502
2465,63.55100615,1924.42312,87.71411,1800.67736,946.75728,50.309004,1185.65643,197.13729,962.21156,25.154502
2466,53.55358538,1924.42312,81.14154,1983.67778,542.52074,50.309004,786.16784,352.14937,962.21156,25.154502
2467,66.88915,1924.42312,90.08087,1762.06504,1190.39316,50.309004,987.74457,857.49988,962.21156,25.154502
2468,39.07829138,1924.42312,73.80339,1130.35618,985.87136,50.309004,107.31054,103.81723,962.21156,25.154502
2469,56.5112,1924.42312,82.99442,769.04636,773.67182,50.309004,677.44308,689.66421,962.21156,25.154502
2470,63.65985,1924.42312,87.79008,1852.82198,769.9874,50.309004,1204.08764,56.82394,962.21156,25.154502
2471,53.06520077,1924.42312,80.84411,1518.38448,825.26322,50.309004,275.70229,797.21217,962.21156,25.154502
2472,73.79183692,1924.42312,95.19048,1411.11148,1764.4303,50.309004,1167.92069,972.73505,962.21156,25.154502
2473,58.95619654,1924.42312,84.5877,2124.28694,1443.79074,50.309004,947.93857,452.78517,962.21156,25.154502
2474,60.86403577,1924.42312,85.86601,1138.331918,1533.50048,50.309004,155.849059,1103.27494,962.21156,25.154502
2475,39.13441119,1924.42312,73.82231,229.50221,1280.299104,50.309004,72.03795,137.371702,962.21156,25.154502
2476,65.62728846,1924.42312,89.17748,920.69593,1021.2042,50.309004,879.79042,913.46285,962.21156,25.154502
2477,71.28992385,1924.42312,93.30763,2104.54132,1653.4341,50.309004,1243.96566,733.5785,962.21156,25.154502
2478,54.69655038,1924.42312,81.84734,1368.552736,1625.37212,50.309004,76.049293,899.50011,962.21156,25.154502
2479,72.34600192,1924.42312,94.09837,1187.61779,1814.59434,50.309004,1157.87597,915.79707,962.21156,25.154502
2480,60.49904192,1924.42312,85.61919,2170.15982,1392.31902,50.309004,1002.83741,457.23051,962.21156,25.154502
2481,62.65428115,1924.42312,87.09142,1853.51742,1251.17398,50.309004,842.66416,815.86684,962.21156,25.154502
2482,40.96363462,1924.42312,74.51259,1116.031,1015.5317,50.309004,247.25775,166.55955,962.21156,25.154502
2483,63.29369192,1924.42312,87.53484,935.44298,1084.20258,50.309004,712.99384,957.25844,962.21156,25.154502
2484,66.11331962,1924.42312,89.52422,1131.12458,2169.46556,50.309004,399.00144,1220.02328,962.21156,25.154502
2485,51.54273923,1924.42312,79.93359,907.99082,1838.53142,50.309004,522.99876,587.66666,962.21156,25.154502
2486,47.09451115,1924.42312,77.43534,1127.60742,617.844916,50.309004,608.11546,14.118333,962.21156,25.154502
2487,38.70190288,1924.42312,73.6816,642.809784,114.46869,50.309004,8.955712,104.12582,962.21156,25.154502
2488,44.63630308,1924.42312,76.17712,229.687672,544.30768,50.309004,221.248216,445.76104,962.21156,25.154502
2489,70.70094115,1924.42312,92.86928,921.80176,1637.35448,50.309004,729.18058,1225.64474,962.21156,25.154502
2490,60.15918423,1924.42312,85.39032,818.008666,2322.56006,50.309004,58.607823,1089.28553,962.21156,25.154502
2491,61.07405308,1924.42312,86.00851,997.6487,1652.1728,50.309004,981.04566,542.747,962.21156,25.154502
2492,55.23218,1924.42312,82.18261,1311.89586,1397.5852,50.309004,298.64383,872.0756,962.21156,25.154502
2493,45.91290577,1924.42312,76.81824,620.1243,1350.67292,50.309004,319.6094,455.62616,962.21156,25.154502
2494,59.33934423,1924.42312,84.84204,1230.87656,940.18324,50.309004,941.66083,494.09332,962.21156,25.154502
2495,77.18466,1924.42312,97.79417,2178.87592,1503.45326,50.309004,1251.70176,1030.33313,962.21156,25.154502
2496,55.001715,1924.42312,82.038,2067.70798,1512.07964,50.309004,789.07294,460.46262,962.21156,25.154502
2497,71.82345846,1924.42312,93.70636,1936.80522,1325.35226,50.309004,1165.10816,880.46568,962.21156,25.154502
2498,46.14832154,1924.42312,76.93945,1271.35939,1456.56732,50.309004,58.82003,563.99206,962.21156,25.154502
2499,71.87976538,1924.42312,93.74853,1132.11499,1489.64778,50.309004,1124.60416,934.36374,962.21156,25.154502
2500,68.14014692,1924.42312,90.98642,1903.17776,2034.55202,50.309004,762.45203,1110.58141,962.21156,25.154502
2501,60.69640077,1924.42312,85.75253,1109.19504,2170.51638,50.309004,327.02677,1059.35819,962.21156,25.154502
2502,42.46101385,1924.42312,75.15468,382.951614,1469.06868,50.309004,43.314502,384.48914,962.21156,25.154502
2503,49.78896115,1924.42312,78.91808,65.490642,1089.91392,50.309004,20.629771,718.57961,962.21156,25.154502
2504,69.74218962,1924.42312,92.15989,918.13491,1769.1565,50.309004,905.3437,1063.5703,962.21156,25.154502
2505,76.09271154,1924.42312,96.95018,1911.87074,2283.7268,50.309004,1009.92287,1226.5084,962.21156,25.154502
2506,40.25726615,1924.42312,74.23147,1282.67398,1321.264416,50.309004,245.85239,44.340643,962.21156,25.154502
2507,56.37418462,1924.42312,82.90672,1174.30758,83.754334,50.309004,961.16389,38.625972,962.21156,25.154502
2508,69.88597692,1924.42312,92.26595,1948.00136,996.44152,50.309004,989.20068,992.316,962.21156,25.154502
2509,64.99875923,1924.42312,88.7314,2062.08208,1646.54498,50.309004,1074.50654,635.30154,962.21156,25.154502
2510,40.69812846,1924.42312,74.40508,1271.28534,883.93208,50.309004,160.66827,230.05964,962.21156,25.154502
2511,57.35143,1924.42312,83.536,396.95698,1166.43532,50.309004,234.20889,967.89901,962.21156,25.154502
2512,60.27186,1924.42312,85.4661,1291.4808,1076.12779,50.309004,1092.4734,67.91734,962.21156,25.154502
2513,52.99357077,1924.42312,80.8007,1844.87634,457.79461,50.309004,734.26972,409.81626,962.21156,25.154502
2514,38.82323431,1924.42312,73.7198,878.175512,428.340298,50.309004,120.252806,5.096419,962.21156,25.154502
2515,59.46281885,1924.42312,84.92426,1071.63886,399.12106,50.309004,993.26883,391.28231,962.21156,25.154502
2516,57.99104962,1924.42312,83.9525,1792.1774,1018.45182,50.309004,791.98595,639.21201,962.21156,25.154502
2517,73.13796423,1924.42312,94.69524,2005.38116,1496.91636,50.309004,1230.50933,858.25043,962.21156,25.154502
2518,52.90486769,1924.42312,80.74701,1581.54084,1638.3982,50.309004,312.50437,777.1356,962.21156,25.154502
2519,58.47952538,1924.42312,84.27299,1133.51458,1382.65792,50.309004,844.12644,597.83246,962.21156,25.154502
2520,46.50899577,1924.42312,77.12684,1036.0409,1158.53762,50.309004,160.89585,560.30536,962.21156,25.154502
2521,47.65021731,1924.42312,77.73287,713.80448,839.6534,50.309004,571.40709,269.69665,962.21156,25.154502
2522,62.78623308,1924.42312,87.18268,845.91454,1379.69124,50.309004,261.01782,1147.89057,962.21156,25.154502
2523,61.00197462,1924.42312,85.95956,560.0455,2231.39502,50.309004,298.7833,1078.17201,962.21156,25.154502
2524,46.60456038,1924.42312,77.17683,869.20052,1220.49725,50.309004,578.36821,101.014425,962.21156,25.154502
2525,41.80758769,1924.42312,74.86748,920.5632,192.971684,50.309004,337.92165,90.782392,962.21156,25.154502
2526,72.40391346,1924.42312,94.1419,1340.6171,1101.0582,50.309004,1032.7206,1057.37475,962.21156,25.154502
2527,63.71240769,1924.42312,87.8268,1117.646386,2257.5362,50.309004,38.323933,1206.5061,962.21156,25.154502
2528,60.69161846,1924.42312,85.74929,789.39728,2012.1035,50.309004,780.16065,787.53755,962.21156,25.154502
2529,54.66753385,1924.42312,81.82925,1621.23954,1125.09326,50.309004,846.36562,310.93028,962.21156,25.154502
2530,53.36446269,1924.42312,81.02606,1125.00186,1101.77394,50.309004,258.69618,814.42402,962.21156,25.154502
2531,59.86413538,1924.42312,85.19238,1292.69392,1038.22254,50.309004,1062.67861,198.17487,962.21156,25.154502
2532,58.38025038,1924.42312,84.20769,1697.06194,996.68818,50.309004,613.57367,828.55689,962.21156,25.154502
2533,63.17953231,1924.42312,87.45545,815.70226,1988.7047,50.309004,193.22228,1174.14145,962.21156,25.154502
2534,69.85098577,1924.42312,92.24013,1296.17756,2016.47024,50.309004,1131.47543,824.56547,962.21156,25.154502
2535,57.50108538,1924.42312,83.63313,1579.1753,1727.68382,50.309004,427.60025,905.03291,962.21156,25.154502
2536,77.47857,1924.42312,98.02229,1622.81348,1963.91726,50.309004,1228.65714,1070.97428,962.21156,25.154502
2537,61.35485769,1924.42312,86.19955,2277.8557,1546.36822,50.309004,1037.79185,448.13131,962.21156,25.154502
2538,61.508975,1924.42312,86.30466,2130.55942,766.68766,50.309004,1091.28171,313.77318,962.21156,25.154502
2539,59.08935654,1924.42312,84.67596,1377.40314,1313.37468,50.309004,250.77172,1024.75329,962.21156,25.154502
2540,50.39047192,1924.42312,79.26218,832.4558,1480.2948,50.309004,601.55835,435.15345,962.21156,25.154502
2541,61.17507308,1924.42312,86.07716,1690.40124,664.66088,50.309004,1102.69402,220.34194,962.21156,25.154502
2542,68.06349385,1924.42312,90.93066,1906.05174,1272.59962,50.309004,798.82467,1081.77426,962.21156,25.154502
2543,63.41206269,1924.42312,87.61725,1946.17324,1408.90422,50.309004,1160.01032,297.08301,962.21156,25.154502
2544,55.51794654,1924.42312,82.36264,1489.19612,1158.03704,50.309004,296.33816,883.53217,962.21156,25.154502
2545,52.81489654,1924.42312,80.69265,1111.04738,1002.50162,50.309004,829.03979,93.44396,962.21156,25.154502
2546,47.29084038,1924.42312,77.53994,1421.90348,291.97144,50.309004,582.70059,201.80407,962.21156,25.154502
2547,59.88299,1924.42312,85.205,1510.28098,726.76066,50.309004,941.50459,532.44293,962.21156,25.154502
2548,44.47901462,1924.42312,76.1001,1446.36664,595.84042,50.309004,487.44307,51.37299,962.21156,25.154502
2549,54.90478231,1924.42312,81.97734,664.36025,915.9318,50.309004,164.191775,895.20407,962.21156,25.154502
2550,65.54912731,1924.42312,89.12187,716.31268,2010.58526,50.309004,572.82024,1128.74903,962.21156,25.154502
2551,52.90332385,1924.42312,80.74608,1041.3013,1845.16512,50.309004,462.5745,698.25256,962.21156,25.154502
2552,68.59353731,1924.42312,91.31698,1171.522,1833.84652,50.309004,723.05715,1153.28326,962.21156,25.154502
2553,59.34239269,1924.42312,84.84407,1763.5897,1378.16522,50.309004,1047.9249,181.44961,962.21156,25.154502
2554,72.21077885,1924.42312,93.99679,2021.56736,1250.17054,50.309004,969.91268,1107.50427,962.21156,25.154502
2555,38.79352385,1924.42312,73.71035,1004.826019,1264.07411,50.309004,1.835575,116.623105,962.21156,25.154502
2556,58.05149077,1924.42312,83.99204,292.241169,1063.9687,50.309004,280.53929,980.4503,962.21156,25.154502
2557,61.19009308,1924.42312,86.08738,427.49226,2091.24102,50.309004,138.76468,1116.41301,962.21156,25.154502
2558,41.29928385,1924.42312,74.65142,450.76594,1159.251917,50.309004,319.34887,1.400076,962.21156,25.154502
2559,58.76694154,1924.42312,84.46252,1310.25174,226.960265,50.309004,1021.35427,216.90493,962.21156,25.154502
2560,66.63688077,1924.42312,89.89944,1842.07116,1200.16142,50.309004,812.79463,1014.74046,962.21156,25.154502
2561,48.05179885,1924.42312,77.95065,1143.47796,1604.60738,50.309004,305.45193,572.18144,962.21156,25.154502
2562,42.40087692,1924.42312,75.12783,404.454842,953.6122,50.309004,86.863121,373.6509,962.21156,25.154502
2563,65.54368115,1924.42312,89.118,796.71756,1370.90686,50.309004,743.79388,1023.96788,962.21156,25.154502
2564,68.31223462,1924.42312,91.11174,1329.63822,2242.32396,50.309004,570.94486,1226.05898,962.21156,25.154502
2565,43.54467769,1924.42312,75.65213,878.32578,1590.66922,50.309004,303.52294,324.14706,962.21156,25.154502
2566,65.240235,1924.42312,88.90247,677.31908,1488.20106,50.309004,372.36484,1199.49208,962.21156,25.154502
2567,74.04731615,1924.42312,95.38458,1373.11062,2337.90168,50.309004,1025.82391,1131.93634,962.21156,25.154502
2568,51.689745,1924.42312,80.02037,1362.1368,1870.71396,50.309004,308.3338,729.79563,962.21156,25.154502
2569,54.08482269,1924.42312,81.46793,911.11034,1370.81802,50.309004,613.53672,631.84096,962.21156,25.154502
2570,60.77266769,1924.42312,85.80413,1667.12792,926.36992,50.309004,1074.39051,283.71046,962.21156,25.154502
2571,69.432015,1924.42312,91.93151,2302.7699,900.81308,50.309004,1238.17595,625.43849,962.21156,25.154502
2572,53.27177538,1924.42312,80.9696,1995.98142,1054.4814,50.309004,739.41386,421.49805,962.21156,25.154502
2573,59.25061154,1924.42312,84.78303,1745.89204,721.7731,50.309004,1017.13737,299.9353,962.21156,25.154502
2574,52.40935077,1924.42312,80.44872,1844.75568,356.590954,50.309004,818.11049,43.479372,962.21156,25.154502
2575,51.21425,1924.42312,79.74058,1551.33356,301.75563,50.309004,727.30168,265.32102,962.21156,25.154502
2576,51.69371615,1924.42312,80.02272,1494.77812,451.07715,50.309004,771.33606,181.518375,962.21156,25.154502
2577,79.75667962,1924.42312,99.80348,2014.3868,1276.01936,50.309004,1255.90685,1141.19913,962.21156,25.154502
2578,48.64337462,1924.42312,78.27557,1859.66462,1520.869,50.309004,580.72986,339.9781,962.21156,25.154502
2579,63.66327423,1924.42312,87.79248,1744.5048,528.08264,50.309004,1190.95435,186.79172,962.21156,25.154502
2580,38.84059438,1924.42312,73.72536,1351.93596,226.75521,50.309004,116.77658,36.99481,962.21156,25.154502
2581,49.99390423,1924.42312,79.03481,491.10398,641.48527,50.309004,378.70149,620.50008,962.21156,25.154502
2582,52.77951385,1924.42312,80.6713,638.22518,1400.30998,50.309004,259.40474,791.56674,962.21156,25.154502
2583,65.83241923,1924.42312,89.32364,633.0277,1988.8585,50.309004,378.54825,1217.24535,962.21156,25.154502
2584,57.11843923,1924.42312,83.38518,886.96502,2076.49742,50.309004,518.89281,840.53091,962.21156,25.154502
2585,43.88878885,1924.42312,75.81516,991.18848,882.95703,50.309004,461.23269,9.627905,962.21156,25.154502
2586,61.25790538,1924.42312,86.13352,839.83834,1093.64382,50.309004,378.26822,1061.88163,962.21156,25.154502
2587,40.87535731,1924.42312,74.47661,671.58098,1163.2437,50.309004,286.27954,59.411285,962.21156,25.154502
2588,65.08201615,1924.42312,88.79034,945.12478,1067.95023,50.309004,676.68059,1052.12518,962.21156,25.154502
2589,49.64184731,1924.42312,78.83462,776.08233,1775.89242,50.309004,81.00215,708.41851,962.21156,25.154502
2590,62.46276962,1924.42312,86.95918,565.36555,1752.7397,50.309004,498.03974,1055.00505,962.21156,25.154502
2591,63.02064769,1924.42312,87.34512,1438.39292,1771.18876,50.309004,954.86016,701.40428,962.21156,25.154502
2592,54.80074731,1924.42312,81.91234,1623.13434,1319.50388,50.309004,663.70687,617.32879,962.21156,25.154502
2593,61.35984654,1924.42312,86.20296,1770.04388,738.76318,50.309004,1125.71489,104.92249,962.21156,25.154502
2594,53.000875,1924.42312,80.80512,1755.80174,679.66302,50.309004,603.19987,586.27721,962.21156,25.154502
2595,54.33772538,1924.42312,81.62432,1090.58318,1324.24562,50.309004,479.01364,749.87856,962.21156,25.154502
2596,76.00871808,1924.42312,96.88549,1475.28856,1951.67388,50.309004,1018.72873,1215.93784,962.21156,25.154502
2597,74.01020423,1924.42312,95.35637,2119.2063,2270.1543,50.309004,1104.64415,1053.58915,962.21156,25.154502
2598,49.55575962,1924.42312,78.7859,1369.91048,1746.37142,50.309004,230.50509,671.15206,962.21156,25.154502
2599,69.33258538,1924.42312,91.85842,1042.63564,1746.97766,50.309004,838.68807,1101.05648,962.21156,25.154502
2600,52.76701538,1924.42312,80.66376,1605.85492,1457.96784,50.309004,769.58941,317.53637,962.21156,25.154502
2601,68.19384808,1924.42312,91.02551,1607.86428,1342.58498,50.309004,832.87364,1060.92204,962.21156,25.154502
2602,49.02785038,1924.42312,78.48929,1396.0051,1500.89822,50.309004,550.8846,413.00076,962.21156,25.154502
2603,61.82612192,1924.42312,86.52155,1255.65264,1290.98134,50.309004,718.04322,893.03367,962.21156,25.154502
2604,47.49109692,1924.42312,77.64722,1026.7637,1459.59754,50.309004,284.6859,556.56242,962.21156,25.154502
